"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64"
"child",2.22337763935319,-0.300722917961296,0.961327360695947,-0.300722917961296,0.0147896517030146,0.0147896517030146,-0.931748057289918,-0.616235487625607,0.330302221367325,-0.300722917961296,-0.931748057289918,0.330302221367325,-0.931748057289918,-0.616235487625607,2.5388902090175,1.90786506968888,-0.300722917961296,-0.931748057289918,-0.931748057289918,-0.616235487625607,-0.300722917961296,-0.616235487625607,1.27683993036026,-0.931748057289918,0.645814791031636,0.961327360695947,-0.616235487625607,-0.931748057289918,-0.931748057289918,-0.931748057289918,-0.931748057289918,-0.931748057289918,-0.300722917961296,1.27683993036026,1.27683993036026,-0.931748057289918,-0.300722917961296,-0.300722917961296,-0.931748057289918,-0.616235487625607,0.0147896517030146,0.0147896517030146,0.330302221367325,0.330302221367325,-0.616235487625607,-0.616235487625607,3.80094048767474,0.961327360695947,-0.616235487625607,-0.300722917961296,0.330302221367325,-0.616235487625607,0.961327360695947,0.645814791031636,-0.931748057289918,2.22337763935319,-0.300722917961296,-0.616235487625607,0.645814791031636,-0.616235487625607,0.0147896517030146,-0.616235487625607,0.330302221367325,-0.300722917961296
"happy",0.558499146191197,-0.834122101454385,-0.834122101454385,-1.29832918400291,-1.29832918400291,-0.834122101454385,-0.834122101454385,0.0942920636426697,0.0942920636426697,0.0942920636426697,-0.369915018905858,-0.834122101454385,0.558499146191197,-0.834122101454385,-1.29832918400291,0.0942920636426697,0.558499146191197,1.48691331128825,0.558499146191197,0.558499146191197,-0.369915018905858,-0.369915018905858,-0.369915018905858,0.0942920636426697,1.02270622873972,0.558499146191197,-1.29832918400291,0.558499146191197,0.558499146191197,-0.834122101454385,-1.29832918400291,-0.834122101454385,-0.834122101454385,-1.29832918400291,-0.369915018905858,2.41532747638531,-0.834122101454385,-0.369915018905858,1.48691331128825,-0.369915018905858,-0.834122101454385,-0.834122101454385,0.0942920636426697,2.41532747638531,0.558499146191197,1.95112039383678,0.558499146191197,0.0942920636426697,-0.834122101454385,-1.29832918400291,1.02270622873972,-1.29832918400291,-0.369915018905858,0.558499146191197,-0.369915018905858,1.95112039383678,0.0942920636426697,-1.29832918400291,0.0942920636426697,1.48691331128825,1.95112039383678,1.02270622873972,1.02270622873972,-0.369915018905858
"common",-0.70557340336252,-0.70557340336252,1.06527749135125,-0.70557340336252,-0.70557340336252,0.179852043994368,-0.70557340336252,0.179852043994368,1.06527749135125,0.179852043994368,-0.70557340336252,0.179852043994368,1.95070293870814,-0.70557340336252,0.179852043994368,1.95070293870814,-0.70557340336252,-0.70557340336252,-0.70557340336252,-0.70557340336252,-0.70557340336252,-0.70557340336252,-0.70557340336252,1.06527749135125,-0.70557340336252,-0.70557340336252,-0.70557340336252,0.179852043994368,-0.70557340336252,-0.70557340336252,-0.70557340336252,0.179852043994368,-0.70557340336252,0.179852043994368,1.95070293870814,0.179852043994368,-0.70557340336252,0.179852043994368,0.179852043994368,0.179852043994368,1.06527749135125,-0.70557340336252,-0.70557340336252,0.179852043994368,-0.70557340336252,0.179852043994368,-0.70557340336252,-0.70557340336252,1.95070293870814,-0.70557340336252,1.06527749135125,3.72155383342192,2.83612838606503,-0.70557340336252,0.179852043994368,0.179852043994368,1.06527749135125,-0.70557340336252,1.06527749135125,-0.70557340336252,-0.70557340336252,-0.70557340336252,-0.70557340336252,-0.70557340336252
"dark",1.20922576128181,-0.308234017581638,-1.06696390701336,1.96795565071353,1.20922576128181,0.450495871850086,1.20922576128181,1.20922576128181,-1.06696390701336,-0.308234017581638,0.450495871850086,0.450495871850086,-0.308234017581638,0.450495871850086,-1.06696390701336,-0.308234017581638,-0.308234017581638,-0.308234017581638,0.450495871850086,-0.308234017581638,-0.308234017581638,1.20922576128181,2.72668554014526,1.20922576128181,-1.06696390701336,-1.06696390701336,-0.308234017581638,-0.308234017581638,0.450495871850086,-1.06696390701336,-0.308234017581638,-1.06696390701336,1.20922576128181,0.450495871850086,0.450495871850086,-0.308234017581638,-1.06696390701336,1.20922576128181,-1.06696390701336,-0.308234017581638,-1.06696390701336,-1.06696390701336,1.96795565071353,-1.06696390701336,-1.06696390701336,-0.308234017581638,-1.06696390701336,-1.06696390701336,0.450495871850086,1.96795565071353,-1.06696390701336,1.20922576128181,-0.308234017581638,-0.308234017581638,-1.06696390701336,-1.06696390701336,-1.06696390701336,1.96795565071353,0.450495871850086,0.450495871850086,-1.06696390701336,-0.308234017581638,0.450495871850086,-0.308234017581638
"kind",-0.812334111664591,-0.812334111664591,-0.119142336377473,1.26724121419676,-0.812334111664591,0.574049438909644,1.26724121419676,1.26724121419676,0.574049438909644,2.653624764771,0.574049438909644,-0.119142336377473,-0.812334111664591,0.574049438909644,-0.119142336377473,1.26724121419676,-1.50552588695171,1.96043298948388,0.574049438909644,-0.812334111664591,-0.119142336377473,1.26724121419676,0.574049438909644,1.26724121419676,-0.812334111664591,-0.812334111664591,-0.812334111664591,-0.119142336377473,-0.812334111664591,-0.119142336377473,-0.812334111664591,-0.119142336377473,1.96043298948388,0.574049438909644,-1.50552588695171,-0.812334111664591,0.574049438909644,-0.119142336377473,-1.50552588695171,-0.812334111664591,-0.119142336377473,-0.812334111664591,0.574049438909644,1.26724121419676,0.574049438909644,-0.119142336377473,-0.812334111664591,-0.119142336377473,0.574049438909644,0.574049438909644,-0.119142336377473,-1.50552588695171,-0.812334111664591,2.653624764771,-0.119142336377473,-0.119142336377473,-0.119142336377473,-1.50552588695171,-1.50552588695171,-0.812334111664591,0.574049438909644,-0.812334111664591,-0.119142336377473,-0.812334111664591
"night",-0.508742817586612,1.0667188110687,-0.77131975569583,-0.77131975569583,0.0164110586318262,1.0667188110687,0.541564934850264,-0.508742817586612,-0.77131975569583,1.59187268728714,0.804141872959483,1.0667188110687,1.32929574917792,1.0667188110687,-0.77131975569583,-1.55905057002349,-1.03389669380505,0.0164110586318262,-0.246165879477393,-0.77131975569583,-0.508742817586612,-1.03389669380505,0.541564934850264,0.278987996741045,-0.508742817586612,-1.03389669380505,0.541564934850264,-0.246165879477393,-0.508742817586612,-1.55905057002349,-1.29647363191427,0.541564934850264,1.0667188110687,1.32929574917792,-0.508742817586612,-0.246165879477393,0.278987996741045,-1.03389669380505,0.278987996741045,0.278987996741045,-0.508742817586612,-1.03389669380505,2.64218043972402,-1.29647363191427,-0.508742817586612,0.0164110586318262,-0.508742817586612,-0.508742817586612,0.541564934850264,2.90475737783323,0.0164110586318262,-0.77131975569583,1.32929574917792,0.541564934850264,-1.29647363191427,-1.03389669380505,0.0164110586318262,2.11702656350558,0.0164110586318262,-0.77131975569583,1.0667188110687,-0.508742817586612,1.0667188110687,-1.03389669380505
"dear",-0.31789615706239,-0.31789615706239,-1.47576183481809,0.509150755620251,1.00537890322984,-1.47576183481809,-1.47576183481809,-0.979533687208503,1.83242581591248,1.00537890322984,-0.814124304671975,-0.979533687208503,-0.648714922135446,-1.47576183481809,-1.31035245228156,-1.31035245228156,-1.47576183481809,0.343741373083723,-0.483305539598918,0.509150755620251,0.674560138156779,-0.814124304671975,0.839969520693307,-0.979533687208503,0.0129226080106663,-0.152486774525862,-0.152486774525862,-0.483305539598918,-0.979533687208503,0.674560138156779,1.00537890322984,0.0129226080106663,0.674560138156779,-0.979533687208503,-1.31035245228156,0.674560138156779,0.839969520693307,1.00537890322984,2.32865396352206,0.0129226080106663,-0.648714922135446,-0.648714922135446,0.509150755620251,-0.648714922135446,0.178331990547194,0.674560138156779,0.509150755620251,1.33619766830289,-0.979533687208503,-0.31789615706239,0.509150755620251,-0.152486774525862,-0.152486774525862,0.674560138156779,-0.979533687208503,1.997835198449,2.49406334605859,-0.814124304671975,0.343741373083723,2.16324458098553,0.343741373083723,0.343741373083723,-0.483305539598918,0.178331990547194
"good",-0.555733939718043,-0.0168404224156983,-0.286287181066871,-0.286287181066871,1.33039337084016,-1.09462745702039,1.33039337084016,-0.825180698369216,0.252606336235474,0.252606336235474,-0.286287181066871,-0.825180698369216,-1.36407421567156,-0.555733939718043,-1.63352097432273,0.522053094886647,0.522053094886647,1.06094661218899,-0.555733939718043,-1.36407421567156,-0.0168404224156983,-0.555733939718043,2.13873364679368,-0.825180698369216,1.59984012949134,0.252606336235474,0.522053094886647,0.791499853537819,-0.825180698369216,1.33039337084016,-0.555733939718043,1.06094661218899,0.252606336235474,0.522053094886647,0.791499853537819,-0.825180698369216,-0.0168404224156983,2.9470739227472,0.252606336235474,-0.555733939718043,-1.36407421567156,-1.63352097432273,1.59984012949134,-0.555733939718043,0.791499853537819,-0.555733939718043,1.06094661218899,-0.825180698369216,-0.555733939718043,-0.825180698369216,-0.825180698369216,-1.36407421567156,1.86928688814251,1.59984012949134,-0.0168404224156983,0.252606336235474,0.252606336235474,-1.09462745702039,-1.09462745702039,-0.286287181066871,0.522053094886647,0.252606336235474,-0.0168404224156983,-1.09462745702039
"home",-1.13315200189606,1.0982857864531,0.540426339365814,1.0982857864531,-0.854222278352415,0.261496615822168,-1.41208172543971,0.540426339365814,-0.854222278352415,1.93507495708404,1.37721550999675,0.819356062909459,-0.854222278352415,-1.13315200189606,-0.854222278352415,-1.41208172543971,0.540426339365814,0.540426339365814,-1.13315200189606,0.261496615822168,-0.296362831265124,-0.296362831265124,0.261496615822168,-0.0174331077214779,-0.296362831265124,-0.0174331077214779,-0.0174331077214779,-0.854222278352415,-0.0174331077214779,-0.854222278352415,-0.575292554808769,-0.0174331077214779,1.0982857864531,0.261496615822168,-0.854222278352415,0.819356062909459,-0.854222278352415,-0.575292554808769,0.540426339365814,-0.575292554808769,-0.575292554808769,0.261496615822168,1.0982857864531,-1.13315200189606,-0.575292554808769,-0.0174331077214779,1.37721550999675,-0.575292554808769,0.540426339365814,-0.296362831265124,-1.13315200189606,-0.575292554808769,4.44544246897685,0.261496615822168,-0.854222278352415,-0.854222278352415,0.261496615822168,-0.854222278352415,-0.0174331077214779,2.21400468062769,0.540426339365814,-0.0174331077214779,0.819356062909459,-0.575292554808769
"mother",3.90479276264053,3.09555693546981,-0.214953266592222,4.19906033615715,0.741416347336809,-0.435653946729691,-0.288520159971378,0.226448093682715,3.46339140236559,0.373581880441028,-0.509220840108847,-0.435653946729691,-0.288520159971378,-0.362087053350534,0.0793143069244028,-0.435653946729691,-0.509220840108847,0.300014987061871,-0.141386373213066,-0.509220840108847,-0.0678194798339096,0.226448093682715,-0.435653946729691,-0.141386373213066,-0.509220840108847,-0.288520159971378,-0.509220840108847,-0.362087053350534,-0.362087053350534,-0.288520159971378,-0.509220840108847,-0.0678194798339096,-0.362087053350534,-0.362087053350534,-0.0678194798339096,-0.141386373213066,-0.435653946729691,-0.214953266592222,-0.362087053350534,-0.435653946729691,-0.509220840108847,0.226448093682715,-0.435653946729691,-0.509220840108847,-0.435653946729691,0.00574741354524658,-0.509220840108847,-0.0678194798339096,-0.141386373213066,-0.509220840108847,-0.362087053350534,-0.509220840108847,-0.435653946729691,-0.362087053350534,0.52071566719934,-0.362087053350534,-0.435653946729691,-0.214953266592222,-0.141386373213066,-0.509220840108847,-0.288520159971378,0.300014987061871,-0.435653946729691,-0.435653946729691
"pretty",-0.679971415485313,2.56074341576384,0.24594710772873,-0.679971415485313,-0.679971415485313,-1.14293067709233,-0.217012153878291,0.24594710772873,-0.217012153878291,2.09778415415682,2.09778415415682,-0.679971415485313,-0.679971415485313,0.24594710772873,0.24594710772873,-0.679971415485313,0.24594710772873,1.17186563094277,-1.14293067709233,0.24594710772873,-0.217012153878291,0.708906369335752,0.24594710772873,0.708906369335752,2.09778415415682,-1.14293067709233,-0.679971415485313,-1.14293067709233,-0.217012153878291,-1.14293067709233,-1.14293067709233,-0.217012153878291,1.63482489254979,-0.679971415485313,-1.14293067709233,0.24594710772873,-0.217012153878291,0.708906369335752,-0.679971415485313,1.63482489254979,-0.679971415485313,1.17186563094277,-1.14293067709233,0.708906369335752,1.17186563094277,1.17186563094277,0.708906369335752,0.708906369335752,-0.679971415485313,-1.14293067709233,0.708906369335752,-1.14293067709233,1.17186563094277,1.63482489254979,0.24594710772873,-0.217012153878291,-1.14293067709233,-0.679971415485313,-1.14293067709233,-0.679971415485313,-0.679971415485313,-0.217012153878291,-0.679971415485313,-1.14293067709233
"open",-0.300504219939867,2.3220780631717,-1.17469831431039,0.573689874430655,-0.300504219939867,1.44788396880118,-1.17469831431039,0.573689874430655,-1.17469831431039,0.573689874430655,-1.17469831431039,-0.300504219939867,0.573689874430655,1.44788396880118,1.44788396880118,-0.300504219939867,-0.300504219939867,-1.17469831431039,2.3220780631717,0.573689874430655,-1.17469831431039,-1.17469831431039,0.573689874430655,-0.300504219939867,-0.300504219939867,-0.300504219939867,1.44788396880118,1.44788396880118,-1.17469831431039,-1.17469831431039,-1.17469831431039,1.44788396880118,1.44788396880118,-0.300504219939867,-0.300504219939867,0.573689874430655,0.573689874430655,1.44788396880118,-0.300504219939867,-1.17469831431039,-0.300504219939867,-1.17469831431039,1.44788396880118,-1.17469831431039,-0.300504219939867,0.573689874430655,-0.300504219939867,-0.300504219939867,-1.17469831431039,-0.300504219939867,-1.17469831431039,1.44788396880118,1.44788396880118,0.573689874430655,-0.300504219939867,0.573689874430655,-0.300504219939867,-0.300504219939867,-0.300504219939867,-0.300504219939867,-0.300504219939867,-0.300504219939867,-1.17469831431039,-1.17469831431039
"early",-0.950402782739088,2.52535596556386,-0.950402782739088,-0.950402782739088,-0.950402782739088,-0.950402782739088,0.787476591412387,-0.950402782739088,0.787476591412387,-0.0814630956633504,-0.950402782739088,1.65641627848812,1.65641627848812,-0.950402782739088,-0.950402782739088,-0.950402782739088,-0.950402782739088,-0.950402782739088,0.787476591412387,-0.950402782739088,-0.950402782739088,-0.0814630956633504,-0.950402782739088,0.787476591412387,-0.0814630956633504,-0.0814630956633504,-0.950402782739088,0.787476591412387,1.65641627848812,0.787476591412387,-0.0814630956633504,-0.0814630956633504,-0.0814630956633504,0.787476591412387,0.787476591412387,-0.950402782739088,0.787476591412387,1.65641627848812,-0.950402782739088,-0.950402782739088,-0.0814630956633504,1.65641627848812,0.787476591412387,-0.950402782739088,-0.950402782739088,2.52535596556386,-0.0814630956633504,-0.950402782739088,-0.0814630956633504,-0.0814630956633504,-0.0814630956633504,-0.950402782739088,0.787476591412387,1.65641627848812,-0.0814630956633504,-0.0814630956633504,0.787476591412387,-0.950402782739088,-0.0814630956633504,-0.0814630956633504,1.65641627848812,-0.950402782739088,-0.0814630956633504,-0.950402782739088
"fire",2.60560947314433,-0.286165202252846,0.0351430950135074,-0.286165202252846,-0.928781796785553,1.64168458134527,-0.928781796785553,0.0351430950135074,0.999067986812567,0.0351430950135074,0.0351430950135074,-0.607473499519199,-0.607473499519199,-0.286165202252846,-0.607473499519199,-0.928781796785553,-0.928781796785553,-0.928781796785553,-0.607473499519199,-0.607473499519199,0.356451392279861,2.92691777041069,-0.286165202252846,2.92691777041069,0.0351430950135074,0.677759689546214,0.0351430950135074,1.96299287861163,-0.286165202252846,-0.607473499519199,1.96299287861163,0.0351430950135074,1.32037628407892,0.356451392279861,0.0351430950135074,-0.928781796785553,-0.607473499519199,-0.928781796785553,-0.928781796785553,-0.286165202252846,-0.286165202252846,1.32037628407892,0.677759689546214,-0.928781796785553,-0.607473499519199,-0.607473499519199,0.0351430950135074,-0.928781796785553,-0.928781796785553,-0.928781796785553,-0.928781796785553,-0.607473499519199,-0.286165202252846,-0.928781796785553,-0.286165202252846,0.356451392279861,-0.607473499519199,0.356451392279861,-0.607473499519199,0.356451392279861,1.32037628407892,-0.286165202252846,1.64168458134527,-0.928781796785553
"full",-0.952455535703195,-0.952455535703195,-0.952455535703195,-0.448677401116381,-0.952455535703195,0.558878868057247,0.0551007334704328,-0.448677401116381,0.0551007334704328,1.06265700264406,0.0551007334704328,0.558878868057247,0.0551007334704328,1.06265700264406,0.0551007334704328,-0.952455535703195,0.0551007334704328,-0.952455535703195,-0.448677401116381,-0.952455535703195,-0.952455535703195,0.558878868057247,-0.448677401116381,1.56643513723087,-0.448677401116381,-0.448677401116381,2.07021327181769,0.558878868057247,-0.448677401116381,-0.952455535703195,1.06265700264406,0.0551007334704328,-0.448677401116381,1.06265700264406,-0.952455535703195,0.0551007334704328,-0.952455535703195,0.0551007334704328,0.558878868057247,0.0551007334704328,-0.448677401116381,-0.952455535703195,-0.448677401116381,-0.448677401116381,0.558878868057247,0.558878868057247,1.06265700264406,0.0551007334704328,0.558878868057247,-0.448677401116381,-0.448677401116381,-0.448677401116381,0.558878868057247,0.0551007334704328,-0.448677401116381,0.0551007334704328,0.0551007334704328,-0.448677401116381,0.0551007334704328,-0.952455535703195,0.558878868057247,-0.952455535703195,-0.448677401116381,5.59666021392538
"great",-0.434918856529245,-0.103552108697439,0.227814639134366,-0.76628560436105,-1.09765235219286,-0.76628560436105,0.890548134797978,-0.434918856529245,0.559181386966172,0.227814639134366,-0.103552108697439,-0.103552108697439,1.55328163046159,-0.103552108697439,0.890548134797978,1.55328163046159,0.227814639134366,1.55328163046159,-0.76628560436105,0.890548134797978,0.227814639134366,1.22191488262978,-0.434918856529245,-1.09765235219286,-0.76628560436105,-0.103552108697439,0.227814639134366,0.559181386966172,1.22191488262978,0.559181386966172,0.890548134797978,-0.103552108697439,-0.76628560436105,-0.103552108697439,1.55328163046159,-0.76628560436105,0.559181386966172,0.227814639134366,0.227814639134366,-0.76628560436105,-0.434918856529245,0.559181386966172,-0.76628560436105,0.890548134797978,-0.76628560436105,0.227814639134366,-0.76628560436105,2.2160151261252,-0.76628560436105,0.559181386966172,-2.09175259568827,-1.76038584785647,-1.76038584785647,-0.76628560436105,-0.76628560436105,-0.434918856529245,-0.103552108697439,2.87874862178881,-0.76628560436105,-0.434918856529245,1.22191488262978,0.890548134797978,-1.76038584785647,-1.76038584785647
"master",-0.53010879397024,-0.00546503911309526,-0.00546503911309526,0.51917871574405,-0.180346290732144,1.56846622545834,-0.355227542351192,-0.00546503911309526,-0.355227542351192,-0.00546503911309526,-0.53010879397024,0.169416212505953,0.344297464125001,-0.180346290732144,-0.53010879397024,-0.355227542351192,-0.00546503911309526,3.84192249650597,1.91822872869644,0.694059967363098,-0.355227542351192,-0.355227542351192,-0.53010879397024,-0.00546503911309526,-0.53010879397024,-0.355227542351192,-0.53010879397024,4.89121000622026,-0.53010879397024,-0.180346290732144,-0.180346290732144,-0.355227542351192,-0.00546503911309526,-0.355227542351192,-0.53010879397024,-0.53010879397024,-0.53010879397024,0.868941218982146,0.344297464125001,-0.53010879397024,-0.53010879397024,1.74334747707739,-0.00546503911309526,-0.53010879397024,2.09310998031548,-0.180346290732144,-0.53010879397024,-0.53010879397024,-0.355227542351192,-0.53010879397024,-0.53010879397024,-0.53010879397024,-0.53010879397024,-0.53010879397024,-0.53010879397024,-0.00546503911309526,-0.53010879397024,-0.53010879397024,-0.355227542351192,-0.53010879397024,-0.53010879397024,-0.355227542351192,-0.355227542351192,-0.53010879397024
"moment",1.74885077557817,0.667435803239979,-0.413979169098215,-0.954686655267311,0.126728317070882,-0.954686655267311,-0.413979169098215,-0.413979169098215,0.126728317070882,0.126728317070882,-1.49539414143641,-0.954686655267311,0.126728317070882,-0.413979169098215,0.667435803239979,0.126728317070882,-0.413979169098215,-0.954686655267311,-1.49539414143641,0.667435803239979,1.20814328940908,-0.413979169098215,1.74885077557817,-0.954686655267311,1.20814328940908,-0.954686655267311,0.126728317070882,-0.954686655267311,0.126728317070882,-0.954686655267311,1.20814328940908,0.126728317070882,-0.954686655267311,-1.49539414143641,0.126728317070882,1.20814328940908,1.74885077557817,0.667435803239979,-0.413979169098215,-0.954686655267311,-0.954686655267311,1.20814328940908,-0.413979169098215,-0.413979169098215,0.667435803239979,-1.49539414143641,-0.413979169098215,1.20814328940908,1.20814328940908,1.20814328940908,0.126728317070882,-0.413979169098215,1.74885077557817,-0.413979169098215,0.126728317070882,0.126728317070882,-0.413979169098215,2.28955826174727,2.28955826174727,-0.954686655267311,-0.954686655267311,-0.954686655267311,0.126728317070882,-1.49539414143641
"work",-0.532639104552016,0.963946867262429,-0.366351774350411,-0.200064444148806,-0.366351774350411,-0.366351774350411,0.465084876657614,-0.366351774350411,-0.200064444148806,0.132510216254404,-0.200064444148806,0.465084876657614,-0.366351774350411,-0.200064444148806,0.132510216254404,-0.200064444148806,-0.200064444148806,0.298797546456009,-0.366351774350411,-0.532639104552016,-0.366351774350411,-0.033777113947201,-0.033777113947201,-0.532639104552016,-0.200064444148806,-0.366351774350411,-0.033777113947201,-0.366351774350411,-0.366351774350411,0.298797546456009,-0.532639104552016,-0.200064444148806,0.132510216254404,0.631372206859219,0.132510216254404,-0.532639104552016,-0.532639104552016,-0.200064444148806,1.13023419746403,0.797659537060824,-0.532639104552016,-0.366351774350411,-0.366351774350411,-0.532639104552016,-0.200064444148806,0.298797546456009,0.132510216254404,0.298797546456009,-0.200064444148806,-0.366351774350411,-0.366351774350411,-0.033777113947201,-0.200064444148806,0.298797546456009,-0.366351774350411,-0.532639104552016,-0.366351774350411,-0.200064444148806,-0.366351774350411,0.132510216254404,-0.532639104552016,-0.033777113947201,0.298797546456009,7.28286541492342
"general",-1.078301709737,-0.145716447261757,-0.145716447261757,-1.078301709737,-1.078301709737,0.786868815213488,1.71945407768873,-1.078301709737,-0.145716447261757,-1.078301709737,0.786868815213488,-0.145716447261757,0.786868815213488,0.786868815213488,-1.078301709737,0.786868815213488,-1.078301709737,0.786868815213488,-1.078301709737,-0.145716447261757,-0.145716447261757,-1.078301709737,-1.078301709737,0.786868815213488,0.786868815213488,0.786868815213488,-1.078301709737,1.71945407768873,-0.145716447261757,0.786868815213488,-0.145716447261757,0.786868815213488,-0.145716447261757,-1.078301709737,1.71945407768873,0.786868815213488,0.786868815213488,-1.078301709737,0.786868815213488,0.786868815213488,-1.078301709737,-1.078301709737,-1.078301709737,0.786868815213488,-0.145716447261757,1.71945407768873,-1.078301709737,-0.145716447261757,0.786868815213488,-1.078301709737,-0.145716447261757,-1.078301709737,-0.145716447261757,2.65203934016398,1.71945407768873,-1.078301709737,-0.145716447261757,-1.078301709737,-1.078301709737,-1.078301709737,-0.145716447261757,0.786868815213488,-0.145716447261757,1.71945407768873
"fancy",3.65598009131749,-0.909536510522888,0.231842639937207,-0.909536510522888,0.231842639937207,-0.909536510522888,-0.909536510522888,-0.909536510522888,0.231842639937207,-0.909536510522888,-0.909536510522888,0.231842639937207,1.3732217903973,-0.909536510522888,0.231842639937207,1.3732217903973,0.231842639937207,0.231842639937207,-0.909536510522888,0.231842639937207,2.5146009408574,0.231842639937207,-0.909536510522888,1.3732217903973,-0.909536510522888,0.231842639937207,-0.909536510522888,0.231842639937207,0.231842639937207,-0.909536510522888,-0.909536510522888,1.3732217903973,-0.909536510522888,0.231842639937207,0.231842639937207,0.231842639937207,2.5146009408574,-0.909536510522888,-0.909536510522888,0.231842639937207,0.231842639937207,-0.909536510522888,0.231842639937207,-0.909536510522888,0.231842639937207,-0.909536510522888,0.231842639937207,-0.909536510522888,0.231842639937207,-0.909536510522888,1.3732217903973,0.231842639937207,0.231842639937207,1.3732217903973,-0.909536510522888,0.231842639937207,-0.909536510522888,-0.909536510522888,0.231842639937207,1.3732217903973,-0.909536510522888,0.231842639937207,0.231842639937207,-0.909536510522888
"voice",-0.83957857752713,-0.296820709226763,-1.3823364458275,1.33145289567434,-0.83957857752713,0.245937159073604,-0.296820709226763,0.245937159073604,0.245937159073604,0.245937159073604,-0.83957857752713,-0.296820709226763,0.245937159073604,-0.296820709226763,-0.296820709226763,-1.3823364458275,0.245937159073604,0.245937159073604,-0.83957857752713,-0.83957857752713,-0.296820709226763,-1.3823364458275,-0.296820709226763,0.245937159073604,0.78869502737397,-0.83957857752713,-0.83957857752713,0.245937159073604,0.78869502737397,1.8742107639747,0.245937159073604,0.78869502737397,0.78869502737397,0.245937159073604,0.78869502737397,0.78869502737397,-1.3823364458275,0.78869502737397,-0.296820709226763,-0.296820709226763,-1.3823364458275,1.33145289567434,-0.296820709226763,-0.296820709226763,3.5024843688758,-0.296820709226763,0.245937159073604,0.78869502737397,2.41696863227507,0.245937159073604,-1.3823364458275,-0.296820709226763,1.33145289567434,-0.296820709226763,0.78869502737397,-1.3823364458275,-0.83957857752713,-0.296820709226763,-1.3823364458275,-0.296820709226763,-0.83957857752713,-0.296820709226763,2.41696863227507,-0.83957857752713
"head",1.36204561936477,0.324296576039232,0.324296576039232,-0.972889728117695,0.583733836870617,-0.71345246728631,-0.71345246728631,1.10260835853339,0.843171097702003,-0.454015206454924,1.62148288019616,-0.71345246728631,-0.71345246728631,0.583733836870617,2.39979466269032,0.583733836870617,0.324296576039232,1.10260835853339,1.88092014102754,-0.194577945623539,1.10260835853339,-1.49176424978047,0.0648593152078464,0.324296576039232,2.91866918435309,-1.23232698894908,-0.454015206454924,-0.454015206454924,1.36204561936477,-0.972889728117695,-0.71345246728631,0.0648593152078464,-0.194577945623539,0.583733836870617,-0.972889728117695,0.0648593152078464,0.843171097702003,0.324296576039232,0.0648593152078464,0.324296576039232,-0.972889728117695,-0.194577945623539,0.324296576039232,0.583733836870617,-0.454015206454924,-1.23232698894908,-0.194577945623539,1.62148288019616,-0.454015206454924,0.0648593152078464,-0.972889728117695,-0.972889728117695,0.324296576039232,-0.972889728117695,-0.71345246728631,-1.49176424978047,-1.49176424978047,-1.23232698894908,-0.71345246728631,-1.23232698894908,1.62148288019616,-0.454015206454924,0.324296576039232,-1.23232698894908
"hope",-0.05360971895352,-1.03390172267503,-0.543755720814274,-0.05360971895352,-0.543755720814274,-0.543755720814274,-1.52404772453578,-0.543755720814274,-0.05360971895352,-1.03390172267503,-0.543755720814274,-0.05360971895352,-0.05360971895352,-0.543755720814274,-0.05360971895352,1.41682828662874,-0.05360971895352,-0.05360971895352,-0.543755720814274,-0.543755720814274,0.926682284767988,-1.03390172267503,-1.52404772453578,-1.03390172267503,-1.03390172267503,-0.543755720814274,0.926682284767988,0.926682284767988,1.9069742884895,0.436536282907234,0.436536282907234,0.436536282907234,-1.03390172267503,-1.03390172267503,2.39712029035025,-0.05360971895352,1.41682828662874,2.39712029035025,-0.05360971895352,-0.543755720814274,-0.05360971895352,-0.543755720814274,-1.52404772453578,0.436536282907234,-0.543755720814274,0.436536282907234,-1.52404772453578,-1.03390172267503,-0.543755720814274,2.39712029035025,-1.52404772453578,1.9069742884895,-0.05360971895352,-0.05360971895352,0.436536282907234,0.436536282907234,-0.05360971895352,-0.05360971895352,0.436536282907234,0.436536282907234,0.436536282907234,1.41682828662874,1.9069742884895,-0.543755720814274
